,Unnamed: 0,[Service ID],[WSDL Address],[Service Provider],[IP Address],[Country],[IP No.],[AS],[Latitude],[Longitude]
5219,5219,5219,http://213.27.140.134:8080/axis/services/SueldoNetoWS?wsdl,1263,1181,28,2,1563,40.4086,-3.6922
5220,5220,5220,http://213.27.140.134:8080/axis/services/Version?wsdl,1263,1181,28,2,1563,40.4086,-3.6922
5221,5221,5221,http://www.afi.es/cajacaminoswebservice/CajaCaminosReport.asmx?WSDL,1242,1960,28,2,1563,40.4086,-3.6922
5222,5222,5222,http://www.elguille.info/net/webservices/holamundo.asmx?WSDL,1006,2043,28,2,1563,40.0,-4.0
5223,5223,5223,http://www.elguille.info/Net/WebServices/conversor.asmx?WSDL,1006,2043,28,2,1563,40.0,-4.0
5224,5224,5224,http://www.pci-baleares.com/PCIDatosArt/DatosArt.asmx?wsdl,2539,2040,28,0,484,40.0,-4.0
5225,5225,5225,http://apimicrosites.vivatours.es/ApiAvionMasHotel.asmx?WSDL,2296,1995,28,0,484,40.0,-4.0
5226,5226,5226,http://www.epostservice.se/ws/api_10.asmx?wsdl,1595,2155,67,2,158,62.0,15.0
5227,5227,5227,http://dmb.ur.se/services/xml/Mucs?wsdl,374,1755,67,2,158,59.3333,18.05
5228,5228,5228,http://www.snf.ch/D/Faq/_vti_bin/SharepointEmailWS.asmx?wsdl,2613,2456,9,5,1548,,
5229,5229,5229,http://www.snf.ch/D/Faq/_vti_bin/Authentication.asmx?wsdl,2613,2456,9,5,1548,,
5230,5230,5230,http://zvs.deep.ch/ws/ZVSTest2.wsdl,2645,1249,9,2,1207,46.8535,9.5309
5231,5231,5231,http://people.epfl.ch/wsdl/PeopleWS.wsdl,1332,1308,9,1,570,46.5333,6.6667
5232,5232,5232,http://ditdevsrv4.epfl.ch/cff/SSO.wsdl,1332,1308,9,1,570,46.5333,6.6667
5233,5233,5233,http://ws.acronyms.ch/search?WSDL,2569,1099,1,0,1582,33.6119,-111.8906
5234,5234,5234,http://reto.checkit.ch/Scripts/Lotto.dll/wsdl/IgetNumbers,177,406,9,2,1207,47.0,8.0
5235,5235,5235,http://comparis.ch/steuern/Webservice/CommunitySelector.asmx?WSDL,1077,1106,9,0,499,47.0,8.0
5236,5236,5236,http://contest.comteach.ch/tax.asmx?wsdl,1299,1208,9,5,774,,
5237,5237,5237,http://notesnet.ch/NotesNet/SwissCities.nsf/SwissCityInfoBroker?WSDL,1831,2203,9,0,308,47.0,8.0
5238,5238,5238,http://www.railtour.ch/booking/GenvasService.asmx?WSDL,1333,1966,9,2,892,47.0209,7.449
5239,5239,5239,http://www.thepep.org/ClearingHouse/CHWebService.asmx?wsdl,1618,2191,9,2,216,46.1956,6.1481
5240,5240,5240,http://www.zefix.ch/webservices/zefixSvc/ZefixSvc.asmx?WSDL,1249,1981,9,1,249,47.0,8.0
5241,5241,5241,http://www.doh.go.th/dohweb/WebService/TestServer.php?wsdl,1757,1600,65,5,1020,,
5242,5242,5242,http://www.paysbuy.com/getinvoicestatus/getinvoicestatus.asmx?WSDL,2034,741,65,0,1219,13.754,100.5014
5243,5243,5243,http://www.spk.gov.tr/webservices/ProhibitedInvestors/ProhibitedInvestorsService.wsdl,1161,552,18,0,294,39.9117,32.8403
5244,5244,5244,http://www.crm4me.com.tr/crm4me_services/smstransfer.asmx?WSDL,412,372,18,5,258,,
5245,5245,5245,http://test.devkontor.com/devkontor.asmx?wsdl,1093,1869,18,0,302,39.0,35.0
5246,5246,5246,http://www.hdisigorta.com.tr/ilceler.asmx?WSDL,2104,430,18,0,1579,41.0186,28.9647
5247,5247,5247,http://www.ukraine.turne.com.ua/WebServices/RegionResort.asmx?WSDL,1395,1484,59,2,87,50.4333,30.5167
5248,5248,5248,http://phoebus.cs.man.ac.uk:8081/axis/EnsemblListner.jws?wsdl,1854,2228,72,1,1495,53.5,-2.2167
5249,5249,5249,http://www.ebi.ac.uk/ontology-lookup/OntologyQuery.wsdl,2161,2020,72,5,1264,,
5250,5250,5250,http://nsi-ltd.demon.co.uk/axis/services/DigDNS?wsdl,1674,1533,72,5,968,,
5251,5251,5251,http://pathbase1.pdn.cam.ac.uk:8080/axis/Pathbase2_SOAP.jws?wsdl,68,54,72,5,29,,
5252,5252,5252,http://wstest.nationalcar.co.uk:8080/axis/services/SpeedlinkDirectSync?wsdl,1631,1982,72,0,228,59.3667,18.0167
5253,5253,5253,http://webservices.lta.org.uk/User/default.asmx?WSDL,305,2190,72,0,181,51.5,-0.13
5254,5254,5254,http://www.getitmobile.com/testscripts/encryption.cfc?wsdl,1207,927,72,0,730,37.3394,-121.895
5255,5255,5255,http://webservice.intelliplus.com/webservice/intelliplussms.asmx?wsdl,2035,1941,72,2,12,25.0833,-77.35
5256,5256,5256,http://cdelivewebtop.liveinfo.net/nimoiservices/operaobject.cfc?wsdl,2575,529,72,2,1506,18.4167,-64.6167
5257,5257,5257,http://staff.vbi.vt.edu/pathport/services/wsdls/glimmerm.wsdl,1409,127,1,2,1484,37.1791,-80.3515
5258,5258,5258,http://question2.webwork.rochester.edu/problemserver_files/WSDL.wsdl,1459,182,1,1,1052,43.1299,-77.6082
5259,5259,5259,http://ksgnotes1.harvard.edu/test/syllabus.nsf/NTP2?WSDL,786,503,1,0,1417,40.6888,-74.0203
5260,5260,5260,http://ws.serviceobjects.com/ur/usagereports.asmx?WSDL,847,1636,1,2,931,34.4208,-119.6982
5261,5261,5261,http://ws2.serviceobjects.net/fw/fastweather.asmx?wsdl,1998,1848,1,5,1156,,
5262,5262,5262,http://ffl.sportstech.net/_vti_bin/BusinessDataCatalog.asmx?wsdl,271,308,1,0,1501,32.7825,-96.8207
5263,5263,5263,http://sharepointusergroup.corasworks.net/_vti_bin/BusinessDataCatalog.asmx?wsdl,1124,1401,1,0,592,39.1157,-77.5636
5264,5264,5264,http://service.ecocoma.com/shipping/dhl.asmx?WSDL,701,1162,1,2,1598,34.9645,-78.7417
5265,5265,5265,http://service.ecocoma.com/geo/cityzip.asmx?WSDL,701,1162,1,2,1598,34.9645,-78.7417
5266,5266,5266,http://reserve.studentambassadors.org/_vti_bin/BusinessDataCatalog.asmx?wsdl,2342,2272,1,0,606,38.0,-97.0
5267,5267,5267,http://www.sunshineconnections.org/_vti_bin/BusinessDataCatalog.asmx?wsdl,2,2521,1,1,173,30.4494,-84.2909
5268,5268,5268,http://www.sunshineconnections.org/_vti_bin/SharepointEmailWS.asmx?wsdl,2,2521,1,1,173,30.4494,-84.2909
5269,5269,5269,http://www.susqtech.com/_vti_bin/SharepointEmailWS.asmx?wsdl,199,2500,1,2,592,38.0,-97.0
5270,5270,5270,http://windowshpc.net/_vti_bin/SharepointEmailWS.asmx?wsdl,2654,1250,1,2,64,47.6051,-122.1134
5271,5271,5271,http://www.foodcandy.com/WebBlogService.asmx?WSDL,1035,1330,1,2,694,38.0,-97.0
5272,5272,5272,http://webservices.carrier411.com/wsLogin.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
5273,5273,5273,http://ws.cdyne.com/delayedstockquote/delayedstockquote.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
5274,5274,5274,http://www.flash-db.com/services/ws/upcLookup.wsdl,343,1629,1,0,1222,40.2181,-111.6133
5275,5275,5275,http://terraserver.microsoft.com/LandmarkService.asmx?wsdl,1903,1030,1,0,1100,47.6801,-122.1206
5276,5276,5276,http://ws.acrosscommunications.com/Prices.asmx?wsdl,22,16,1,5,8,,
5277,5277,5277,http://activations.safemls.net/ActivationServer/ActivationService.asmx?WSDL,1343,1247,1,5,805,,
5278,5278,5278,http://gisdata.usgs.gov/XMLWebServices/TNM_Elevation_service.asmx?WSDL,658,2092,1,1,1482,38.8318,-77.2888
5279,5279,5279,http://imsdemo.cr.usgs.gov/xmlwebservices2/elevation_service.asmx?WSDL,658,522,1,1,1482,38.8318,-77.2888
5280,5280,5280,http://imsdemo.cr.usgs.gov/XMLWebservices/Antarctic_Gazetteer_Service.asmx?WSDL,658,1480,1,1,1482,38.8318,-77.2888
5281,5281,5281,http://casjobs.sdss.org/casjobs/TableJobs.asmx?WSDL,8,901,1,1,980,41.8392,-88.3612
5282,5282,5282,http://skyserver.sdss.org/vo/dr2fields/sdssFields.asmx?wsdl,8,901,1,1,980,41.8392,-88.3612
5283,5283,5283,http://nvo.stsci.edu/vor10/stoai.asmx?WSDL,2201,377,1,1,60,39.3288,-76.5967
5284,5284,5284,http://ws.its.washington.edu:9090/transit/mybus/services/MybusService?wsdl,1032,1962,1,1,510,47.6606,-122.2919
5285,5285,5285,http://athena.jamdat.com/axis/services/mebiinterface?wsdl,1073,642,1,0,1533,33.1581,-117.3506
5286,5286,5286,http://www.holidaywebservice.com/Holidays/HolidayService.asmx?WSDL,1991,854,1,2,1592,33.7248,-112.0889
5287,5287,5287,http://email.secureserver.net/vsdbServer.php?wsdl,2016,175,1,2,1582,33.6119,-111.8906
5288,5288,5288,http://www.deeptraining.com/webservices/weather.asmx?wsdl,2285,2510,1,2,104,30.1438,-81.5401
5289,5289,5289,http://www.deeptraining.com/webservices/runnercalculator.asmx?wsdl,2285,2510,1,2,104,30.1438,-81.5401
5290,5290,5290,http://www.lacooperativa.org/_vti_bin/Lists.asmx?wsdl,1688,524,1,0,475,38.6027,-121.2687
5291,5291,5291,http://www.eseries.nafsa.org/iServices/Purchase.asmx?WSDL,2470,2281,1,0,546,39.0054,-77.8868
5292,5292,5292,http://www.uspsaddrverify.state.pa.us/QASWebService.asmx?WSDL,718,1729,1,1,1200,40.3196,-76.8753
5293,5293,5293,http://www.bgtboundarygeocoder.state.pa.us/BGTBoundaryGeocoder/BGTBoundaryGeocoder.asmx?WSDL,718,1729,1,1,1200,40.3196,-76.8753
5294,5294,5294,http://www.xmlme.com/WSShakespeare.asmx?wsdl,2413,964,1,0,418,38.65,-90.5334
5295,5295,5295,http://bullseyehost.electricvine.com/webservice/zipsearch.asmx?WSDL,302,23,1,0,511,33.7516,-84.3915
5296,5296,5296,http://www.billmiami.com/webservices/newsgroups/newsgroupspublic.asmx?WSDL,222,962,1,2,121,45.549,-73.7641
5297,5297,5297,http://fullerdata.com//News/NewsWS.asmx?WSDL,1007,577,1,0,1341,33.4499,-112.0712
5298,5298,5298,http://fullerdata.com//AuthenticateWS/FullerAuth.asmx?WSDL,1007,577,1,0,1341,33.4499,-112.0712
5299,5299,5299,http://gasbuddy.com/AutoCompleteService.asmx?WSDL,1828,2489,1,2,78,40.7209,-74.0468
5300,5300,5300,http://wse.careertours.com/CTWS.asmx?WSDL,1700,1867,1,0,1398,33.5083,-112.0717
5301,5301,5301,http://dotnetslackers.com/community/webservices/csusers.asmx?wsdl,795,280,1,2,541,33.871,-84.4635
5302,5302,5302,http://eggheadcafe.com/Webservices/StockQuote/stockquoter.asmx?wsdl,2404,1915,1,0,441,28.5445,-81.3706
5303,5303,5303,http://www.eggheadcafe.com/webservices/msinfoservice/msinfoservice.asmx?wsdl,2404,1915,1,0,441,28.5445,-81.3706
5304,5304,5304,http://www.jajah.com/api/callService.asmx?wsdl,1904,850,72,0,409,31.5,34.75
5305,5305,5305,http://alcme.oclc.org/eprintsUK/services/NACOMatch?wsdl,80,673,1,1,45,40.1176,-83.1265
5306,5306,5306,http://gisdata.usgs.net/XmlWebServices/TNM_Elevation_service.asmx?WSDL,2361,2207,1,5,1382,,
5307,5307,5307,http://cuero.tacc.utexas.edu:8080/gridport/services/Version?wsdl,525,200,1,1,804,30.2961,-97.7369
5308,5308,5308,http://xml.assessment.com/service/MAPPProfiles.asmx?WSDL,1950,1335,1,1,135,44.98,-93.2638
5309,5309,5309,http://xml.assessment.com/service/MAPPMatching.asmx?wsdl,1950,1335,1,1,135,44.98,-93.2638
5310,5310,5310,http://xml.assessment.com/service/MAPPResults.asmx?wsdl,1950,1335,1,1,135,44.98,-93.2638
5311,5311,5311,http://bible.christianity.com/SiteInfo/WebServices/Search.asmx?WSDL,2593,924,1,1,1522,9.9333,-84.0833
5312,5312,5312,http://bible.christianity.com/SiteInfo/WebServices/BLLService.asmx?WSDL,2593,1887,1,1,1522,47.0,8.0
5313,5313,5313,http://fboweb.com/ws/auth.asmx?WSDL,2464,1873,1,2,1138,38.0,-97.0
5314,5314,5314,http://www.flash-mx.com/ws/tipoftheday/tip.cfc?wsdl,1736,1014,1,1,229,41.8745,-87.6503
5315,5315,5315,http://soapam.nuwave-tech.com/services/echostring/echostring.wsdl,56,2223,1,0,1499,29.4889,-98.3987
5316,5316,5316,http://on10.net/Services/Tags.asmx?WSDL,2571,210,1,0,1100,47.6801,-122.1206
5317,5317,5317,http://soatest.parasoft.com/axis/calculator.wsdl,1229,307,1,2,1043,34.0194,-118.4912
5318,5318,5318,http://www.pdb.org/pdb/services/Version?wsdl,2305,2409,1,1,1379,32.8807,-117.2359
5319,5319,5319,http://webservices.sonicsw.com:8080/axis/CreditCheck.jws?wsdl,1859,1336,1,1,581,37.7749,-122.4194
5320,5320,5320,http://cheeso.members.winisp.net/books/books.asmx?WSDL,2423,2268,1,5,1412,,
5321,5321,5321,http://www.yarncountry.com/RateSP/Ratings.asmx?WSDL,2252,893,1,2,541,33.871,-84.4635
5322,5322,5322,http://131.107.72.13/asmx/simple.asmx?WSDL,2555,2405,1,1,1498,38.0,-97.0
5323,5323,5323,http://131.107.72.13/asmx/xsd/round4XSD.asmx?WSDL,2555,2405,1,1,1498,38.0,-97.0
5324,5324,5324,http://community.3hive.com/WebService/ContentJumpService.asmx?WSDL,1865,1687,1,0,1178,42.7257,-84.63600000000002
5325,5325,5325,http://community.3hive.com/WebService/ShareMessageService.asmx?WSDL,1865,1687,1,0,1178,42.7257,-84.63600000000002
5326,5326,5326,http://astralservices.net/_vti_bin/SharepointEmailWS.asmx?wsdl,1894,1739,1,5,1094,,
5327,5327,5327,http://bjela.org/ComponentService.asmx?WSDL,2609,1734,1,2,588,41.7439,-87.9343
5328,5328,5328,http://ce6hosting.blackboard.com/webct/axis/Version?wsdl,2234,19,1,2,460,41.0291,-73.758
5329,5329,5329,http://community.blender.com/WebService/ContentActionService.asmx?WSDL,1313,820,1,0,861,43.6667,-79.4167
5330,5330,5330,http://soap.cpp.com/CppSoapRequests/CppStatusRequest.asmx?wsdl,730,2044,1,2,1347,30.176,-97.7373
5331,5331,5331,http://dancesportinfo.net/PopUpServices.asmx?WSDL,855,2184,1,0,507,48.86,2.35
5332,5332,5332,http://webservices.dotnethell.it/codicefiscale.asmx?wsdl,1381,43,1,2,819,33.4319,-112.015
5333,5333,5333,http://www.entityspaces.net/webservices/csharp/ES_Xml.asmx?WSDL,813,352,1,0,551,32.9299,-96.8353
5334,5334,5334,http://www.e-travelsolution.com/xml/xmlPostHotel.asmx?WSDL,1190,1677,1,0,711,33.7516,-84.3915
5335,5335,5335,http://community.jackassworld.com/WebService/ContentActionService.asmx?WSDL,2407,2002,1,2,914,40.7605,-73.9933
5336,5336,5336,http://api.jeeran.com/bc2/service.asmx?wsdl,687,1952,1,0,760,53.0,-8.0
5337,5337,5337,http://services.jproductivity.net:8080/ProtectionWS/services/LicensingFacade?wsdl,2275,1876,1,1,1002,29.4889,-98.3987
5338,5338,5338,http://services.jproductivity.net:8080/ProtectionWS/services/Version?wsdl,2275,1876,1,1,1002,29.4889,-98.3987
5339,5339,5339,http://www.mastercsharp.com/live/TimeService/TimeService.asmx?wsdl,537,480,1,0,921,38.6312,-90.1922
5340,5340,5340,http://community.meathaus.com/WebService/ContentJumpService.asmx?WSDL,969,1171,1,0,1060,39.1732,-77.2716
5341,5341,5341,http://hiring.monsterboard.nl/Services/ProductContent/WSProductContent.asmx?WSDL,2017,1430,1,0,1518,42.4263,-71.4542
5342,5342,5342,http://hiring.monsterboard.nl/services/products/Pricing.asmx?WSDL,2017,2217,1,2,1518,42.4263,-71.4542
5343,5343,5343,http://recruiter.monster.se/services/products/Pricing.asmx?WSDL,1930,2217,1,2,1518,42.4263,-71.4542
5344,5344,5344,http://community.ninjadude.com/WebService/ContentActionService.asmx?WSDL,293,996,1,0,1205,42.7526,-73.7804
5345,5345,5345,http://www.proposion.com/n2n-petshop/WebService/PetWebServices.asmx?wsdl,1717,2218,1,0,904,38.0,-97.0
5346,5346,5346,http://www.saiasecure.com/webservice/shipment/soap.asmx?wsdl,1712,1936,1,0,274,38.0,-97.0
5347,5347,5347,http://www.sellsbrothers.com/conference/SeatsLeft.asmx?WSDL,535,2408,1,0,432,48.7409,-118.0956
5348,5348,5348,http://sellsbrothers.com/excuses/excuses.asmx?WSDL,535,2408,1,0,432,48.7409,-118.0956
5349,5349,5349,http://www.siliconllama.com/services/wsdl/ISOcodesService.wsdl,1539,2090,1,0,1022,43.1584,-77.6139
5350,5350,5350,http://www.loni.ucla.edu/iToolssvc/webservices/resourcesFinder?wsdl,419,1512,1,1,1150,33.7866,-118.2987
5351,5351,5351,http://maps.ers.usda.gov/profiles/ERSWebCensusService/ERSWebCensusService.asmx?WSDL,1570,1185,1,2,1088,40.524,-105.1396
5352,5352,5352,http://www.west-wind.com/webstoresandbox/admin/WebStoreAdminService.asmx?WSDL,1324,1642,1,2,1381,45.6119,-121.5866
5353,5353,5353,http://01792.org/webservices/PCtoLongLat.asmx?WSDL,929,1941,1,2,12,25.0833,-77.35
5354,5354,5354,http://biomoby.org/services/wsdl/ssg.uab.edu/getAffyProbesetIdsForAgiLocusCode,1256,1172,1,1,461,33.5446,-86.9292
5355,5355,5355,http://biomoby.org/services/wsdl/ssg.uab.edu/getAgiLocusCodesForAffyATH1ProbesetId,1256,1172,1,1,461,33.5446,-86.9292
5356,5356,5356,http://b2bserver.acdsystems.com/b2bxmlorders.asmx?WSDL,2022,2232,1,2,1287,39.0437,-77.4875
5357,5357,5357,http://services.aonaware.com/DictService/DictService.asmx?WSDL,1485,2522,1,0,661,51.5,-0.13
5358,5358,5358,http://aspauthors.com/aspnetbyexample/ch11/demo11ASP05CS.asmx?WSDL,484,1267,1,1,1501,29.7523,-95.367
5359,5359,5359,http://www.baipro.com/Common/Alighten/InformationRequests/infoRequestService.asmx?WSDL,473,2145,1,0,1008,42.5051,-71.2047
5360,5360,5360,http://www.baipro.com/Common/Alighten/Contacts/contactService.asmx?WSDL,473,2145,1,0,1008,42.5051,-71.2047
5361,5361,5361,http://addressmeister.bizware.com/service/server.soap.2.php?wsdl,1449,437,1,2,1152,38.0,-97.0
5362,5362,5362,http://public.bookscan.ws/index.asmx?wsdl,1402,593,1,0,640,45.6387,-122.6615
5363,5363,5363,http://plans.boostmobile.com/EmailNotificationWebService.asmx?WSDL,1764,2331,1,1,1354,38.0,-97.0
5364,5364,5364,http://dsdnet.brucejmack.biz/DEXSyncService/DSDNetDexValidationService.asmx?wsdl,694,2187,1,0,1008,42.5051,-71.2047
5365,5365,5365,http://dsdnet.brucejmack.biz/DEXSyncService/DSDNetService.asmx?wsdl,694,2187,1,0,1008,42.5051,-71.2047
5366,5366,5366,http://www.cadabra.com/WebServices/SearchService.asmx?WSDL,1183,906,1,2,154,35.3366,-80.7958
5367,5367,5367,http://www.cadabra.com/WebServices/MediaServer.asmx?WSDL,1183,906,1,2,154,35.3366,-80.7958
5368,5368,5368,http://xml.carolinadesigns.com/webservice1/service1.asmx?wsdl,943,1271,1,2,1241,36.1361,-75.7371
5369,5369,5369,http://www.cbd.int/services/conventions.asmx?WSDL,1101,488,1,0,1417,45.5,-73.5833
5370,5370,5370,http://cbs2.com/Search/AutoSuggest.asmx?WSDL,2015,2163,1,0,177,26.1882,-80.1711
5371,5371,5371,http://cbs4denver.com/Search/AutoSuggest.asmx?WSDL,2098,2163,1,0,177,26.1882,-80.1711
5372,5372,5372,http://mail.cevo.com/webmail/Services/svcAliasAdmin.asmx?wsdl,2623,956,1,0,1554,29.4889,-98.3987
5373,5373,5373,http://mail.cevo.com/webmail/Services/svcUserAdmin.asmx?WSDL,2623,956,1,0,1554,29.4889,-98.3987
5374,5374,5374,http://cno-gisweb02.cityofno.com/crimemaps/AutoCompleteService.asmx?WSDL,659,2285,1,0,1263,29.9547,-90.0751
5375,5375,5375,http://services.clubplanet.com/webservices/InternalServices.svc?wsdl,1337,2144,1,0,799,39.0437,-77.4875
5376,5376,5376,http://www.codeplex.com/Services/CaptchaService.asmx?WSDL,2507,348,1,0,1100,47.6801,-122.1206
5377,5377,5377,http://www.coldfusionjedi.com/demos/santa/beta.cfc?wsdl,277,1016,1,0,627,39.2952,-76.6231
5378,5378,5378,http://www.coldfusionjedi.com/demos/santa/alpha.cfc?wsdl,277,1016,1,0,627,39.2952,-76.6231
5379,5379,5379,http://www2.confirmhub.com/admin/ajax/VisitorTracker.asmx?WSDL,1901,289,1,2,592,38.65,-90.5334
5380,5380,5380,http://print.coupons.com/couponweb/MS2Bridge.asmx?WSDL,228,1575,1,0,592,38.65,-90.5334
5381,5381,5381,http://ws.custcon.com/rol.asmx?wsdl,2548,1094,1,1,1582,33.6119,-111.8906
5382,5382,5382,http://ws.custcon.com/pow.asmx?wsdl,2548,1094,1,1,1582,33.6119,-111.8906
5383,5383,5383,http://davefancher.com/Articles/2006/6/Petals/PetalsService.asmx?WSDL,794,828,1,0,511,37.7484,-122.4156
5384,5384,5384,http://davidsvoice.org/ComponentService.asmx?WSDL,1463,332,1,2,1220,39.6237,-104.8738
5385,5385,5385,http://sandbox.didww.com/api/?wsdl,682,463,1,0,404,53.0,-8.0
5386,5386,5386,http://dorchadashusa.org/ComponentService.asmx?WSDL,479,813,1,2,298,29.4889,-98.3987
5387,5387,5387,http://www.ecovida.com/userprofiling/usersession/getProfile?WSDL,899,799,1,5,531,,
5388,5388,5388,http://api.efxnow.com/DEMOWebServices2.8/Service.asmx?WSDL,879,2294,1,0,644,38.0,-97.0
5389,5389,5389,http://services.preview.eventinventory.com/webservices/tnowticketsearch.asmx?WSDL,972,911,1,2,961,42.0678,-88.0185
5390,5390,5390,http://blog.falconwebtech.com/api/BlogImporter.asmx?WSDL,2501,785,1,1,1002,29.4889,-98.3987
5391,5391,5391,http://gpn.webservice.gomez.com/GpnDataExportService/GpnDataExportService.asmx?WSDL,1225,387,1,0,1060,34.0202,-118.3928
5392,5392,5392,http://gsr.webservice.gomez.com/utascriptservice/UtaScriptService.asmx?WSDL,1225,387,1,0,1060,34.0202,-118.3928
5393,5393,5393,http://www.hometownquotes.com/objects/Auto.cfc?WSDL,2553,1446,1,0,912,39.569,-104.8582
5394,5394,5394,http://mail.integritas-group.com/services/svcDomainAdmin.asmx?WSDL,1109,1469,1,0,1119,39.6155,-75.7044
5395,5395,5395,http://www.ws.iransmsbox.com/ws/QuickCompose.asmx?WSDL,904,1259,1,1,536,34.0189,51.3467
5396,5396,5396,http://jewishbytheshore.com/ComponentService.asmx?WSDL,886,332,1,2,1220,39.6237,-104.8738
5397,5397,5397,http://pool.judysbook.com/apis/AggregationService.asmx?WSDL,874,575,1,2,490,47.4891,-122.2908
5398,5398,5398,http://recipews.kelloggs.com/recipes.asmx?wsdl,1210,93,1,1,1002,29.4889,-98.3987
5399,5399,5399,http://www.konakart.com/konakart/services/KKWebServiceEng?wsdl,13,1977,1,0,988,33.9681,-84.2304
5400,5400,5400,http://co.larimer.co.us/webservices/PropertyInformation.cfc?wsdl,2476,2318,1,5,1444,,
5401,5401,5401,http://co.larimer.co.us/webservices/PropertyTaxes.cfc?wsdl,2476,2318,1,5,1444,,
5402,5402,5402,http://larimer.org/webservices/PropertyTaxes.cfc?wsdl,960,563,1,1,244,40.0878,-105.3735
5403,5403,5403,http://larimer.org/webservices/PropertyInformation.cfc?wsdl,960,563,1,1,244,40.0878,-105.3735
5404,5404,5404,http://www.lashback.com/us/v1.0/unsubsafe.asmx?wsdl,1532,45,1,0,1233,26.3818,-80.1046
5405,5405,5405,http://api.linktrust.com/1.0/AffiliateStats.asmx?WSDL,2302,1996,1,0,1107,39.6237,-104.8738
5406,5406,5406,http://api.linktrust.com/2.0/PartnerStats.asmx?WSDL,2302,1996,1,0,1107,39.6237,-104.8738
5407,5407,5407,http://weblogs.macromedia.com/mxna/webservices/mxna2.cfc?wsdl,1607,171,1,2,776,38.0,-97.0
5408,5408,5408,http://sandbox.marketworks.com/nextgen/MWAPI/Current/MWService.asmx?WSDL,243,86,1,2,988,34.0091,-84.0088
5409,5409,5409,http://sandbox.marketworks.com/nextgen/MWAPI/Current/OMService.asmx?WSDL,243,86,1,2,988,34.0091,-84.0088
5410,5410,5410,http://meacoservice.net/jEMS/hello?wsdl,168,165,1,5,93,,
5411,5411,5411,http://meacoservice.net/jEMS/activation?wsdl,168,165,1,5,93,,
5412,5412,5412,http://terraserver.microsoft.net/LandmarkService.asmx?WSDL,2474,164,1,0,1100,47.6801,-122.1206
5413,5413,5413,http://terraserver.microsoft.net/terraservice.asmx?WSDL,2474,1030,1,0,1100,47.6801,-122.1206
5414,5414,5414,http://mikeutterback.net/MUDNMap.asmx?WSDL,276,737,1,0,1582,33.6119,-111.8906
5415,5415,5415,http://www.msdomino.net/Web+Service+Agent.nsf/DominoDotNetWSDL,113,110,1,5,62,,
5416,5416,5416,http://www.msdomino.net/orders.nsf/order_update?wsdl,113,110,1,5,62,,
5417,5417,5417,http://www.nadaguides.com/Garage-Blog/api/BlogImporter.asmx?WSDL,1230,152,1,1,551,41.6929,-111.8147
5418,5418,5418,http://www.phanfare.com/imageservice/imageservice.asmx?WSDL,1117,783,1,2,78,40.7209,-74.0468
5419,5419,5419,http://www.precioyviajes.com/webservices/webservices/FrontEnd.asmx?wsdl,2298,1749,1,0,386,33.7516,-84.3915
5420,5420,5420,http://safarimappers.com/webservice/maphelper5.asmx?WSDL,1714,1273,1,2,207,33.749,-84.38799999999998
